time,signal,price,qty,fee,balance,position,pnl
2025-12-14 12:15:00,buy,134692000.0000,0.00007424,5.00,963164.67,0.00022271,0.00
2025-12-14 12:20:00,buy,134685000.0000,0.00007425,5.00,953159.67,0.00029696,0.00
2025-12-14 13:05:00,buy,134582000.0000,0.00007430,5.00,943154.67,0.00037126,0.00
2025-12-14 13:10:00,buy,134578000.0000,0.00007431,5.00,933149.67,0.00044557,0.00
2025-12-14 13:20:00,buy,134637000.0000,0.00007427,5.00,923144.67,0.00051984,0.00
2025-12-14 13:40:00,buy,134501000.0000,0.00007435,5.00,913139.67,0.00059419,0.00
2025-12-14 13:45:00,buy,134453000.0000,0.00007438,5.00,903134.67,0.00066857,0.00
2025-12-14 15:15:00,sell,134675000.0000,0.00066857,45.02,993128.91,0.00000000,-50.76
2025-12-14 16:10:00,buy,134470000.0000,0.00007437,5.00,983123.91,0.00007437,0.00
2025-12-14 16:15:00,buy,134466000.0000,0.00007437,5.00,973118.91,0.00014873,0.00
2025-12-14 16:20:00,buy,134491000.0000,0.00007435,5.00,963113.91,0.00022309,0.00
2025-12-14 16:25:00,buy,134498000.0000,0.00007435,5.00,953108.91,0.00029744,0.00
2025-12-14 16:30:00,buy,134421000.0000,0.00007439,5.00,943103.91,0.00037183,0.00
2025-12-14 18:40:00,buy,134334000.0000,0.00007444,5.00,933098.91,0.00044627,0.00
2025-12-14 18:45:00,buy,134321000.0000,0.00007445,5.00,923093.91,0.00052072,0.00
2025-12-14 18:50:00,buy,134300000.0000,0.00007446,5.00,913088.91,0.00059518,0.00
2025-12-14 18:55:00,buy,134250000.0000,0.00007449,5.00,903083.91,0.00066967,0.00
2025-12-14 19:00:00,buy,134201000.0000,0.00007452,5.00,893078.91,0.00074419,0.00
2025-12-14 19:05:00,buy,134253000.0000,0.00007449,5.00,883073.91,0.00081867,0.00
2025-12-14 19:10:00,buy,134008000.0000,0.00007462,5.00,873068.91,0.00089329,0.00
2025-12-14 19:15:00,buy,134150000.0000,0.00007454,5.00,863063.91,0.00096784,0.00
2025-12-14 20:30:00,buy,133605000.0000,0.00007485,5.00,853058.91,0.00104268,0.00
2025-12-14 20:35:00,buy,133448000.0000,0.00007494,5.00,843053.91,0.00111762,0.00
2025-12-14 20:40:00,buy,132856000.0000,0.00007527,5.00,833048.91,0.00119289,0.00
2025-12-14 20:45:00,buy,133200000.0000,0.00007508,5.00,823043.91,0.00126797,0.00
2025-12-14 21:50:00,sell,133792000.0000,0.00126797,84.82,992602.67,0.00000000,-526.25
2025-12-14 23:40:00,buy,133045000.0000,0.00007516,5.00,982597.67,0.00007516,0.00
2025-12-15 05:05:00,buy,132640000.0000,0.00007539,5.00,972592.67,0.00015055,0.00
2025-12-15 07:25:00,buy,132150000.0000,0.00007567,5.00,962587.67,0.00022623,0.00
2025-12-15 07:30:00,buy,132058000.0000,0.00007572,5.00,952582.67,0.00030195,0.00
2025-12-15 07:35:00,buy,131870000.0000,0.00007583,5.00,942577.67,0.00037778,0.00
2025-12-15 07:40:00,buy,131934000.0000,0.00007580,5.00,932572.67,0.00045358,0.00
2025-12-15 07:45:00,buy,131864000.0000,0.00007584,5.00,922567.67,0.00052941,0.00
2025-12-15 08:10:00,buy,131642000.0000,0.00007596,5.00,912562.67,0.00060538,0.00
2025-12-15 08:15:00,buy,131599000.0000,0.00007599,5.00,902557.67,0.00068137,0.00
2025-12-15 08:20:00,buy,131600000.0000,0.00007599,5.00,892552.67,0.00075735,0.00
2025-12-15 08:25:00,buy,131574000.0000,0.00007600,5.00,882547.67,0.00083336,0.00
2025-12-15 10:20:00,sell,132499000.0000,0.00083336,55.21,992911.38,0.00000000,308.71
2025-12-15 12:25:00,buy,133240000.0000,0.00007505,5.00,982906.38,0.00007505,0.00
2025-12-15 12:30:00,buy,133111000.0000,0.00007513,5.00,972901.38,0.00015018,0.00
2025-12-15 12:35:00,buy,133100000.0000,0.00007513,5.00,962896.38,0.00022531,0.00
2025-12-15 12:40:00,buy,133032000.0000,0.00007517,5.00,952891.38,0.00030048,0.00
2025-12-15 20:35:00,buy,133314000.0000,0.00007501,5.00,942886.38,0.00037549,0.00
2025-12-15 20:40:00,buy,133075000.0000,0.00007515,5.00,932881.38,0.00045064,0.00
2025-12-15 20:55:00,buy,133217000.0000,0.00007507,5.00,922876.38,0.00052570,0.00
2025-12-15 21:00:00,buy,133001000.0000,0.00007519,5.00,912871.38,0.00060089,0.00
2025-12-15 21:05:00,buy,132870000.0000,0.00007526,5.00,902866.38,0.00067615,0.00
2025-12-15 21:10:00,buy,132853000.0000,0.00007527,5.00,892861.38,0.00075142,0.00
2025-12-15 23:50:00,buy,131454000.0000,0.00007607,5.00,882856.38,0.00082749,0.00
2025-12-15 23:55:00,buy,131309000.0000,0.00007616,5.00,872851.38,0.00090365,0.00
2025-12-16 00:00:00,buy,130615000.0000,0.00007656,5.00,862846.38,0.00098021,0.00
2025-12-16 00:05:00,buy,131085000.0000,0.00007629,5.00,852841.38,0.00105650,0.00
2025-12-16 00:10:00,buy,130530000.0000,0.00007661,5.00,842836.38,0.00113311,0.00
2025-12-16 00:15:00,buy,130020000.0000,0.00007691,5.00,832831.38,0.00121002,0.00
2025-12-16 00:20:00,buy,129585000.0000,0.00007717,5.00,822826.38,0.00128719,0.00
2025-12-16 00:25:00,buy,129730000.0000,0.00007708,5.00,812821.38,0.00136427,0.00
2025-12-16 00:30:00,buy,130000000.0000,0.00007692,5.00,802816.38,0.00144119,0.00
2025-12-16 00:35:00,buy,129602000.0000,0.00007716,5.00,792811.38,0.00151835,0.00
2025-12-16 00:45:00,buy,130061000.0000,0.00007689,5.00,782806.38,0.00159524,0.00
2025-12-16 00:50:00,buy,129654000.0000,0.00007713,5.00,772801.38,0.00167237,0.00
2025-12-16 02:05:00,buy,128812000.0000,0.00007763,5.00,762796.38,0.00175000,0.00
2025-12-16 02:10:00,buy,128900000.0000,0.00007758,5.00,752791.38,0.00182758,0.00
2025-12-16 02:15:00,buy,128800000.0000,0.00007764,5.00,742786.38,0.00190522,0.00
2025-12-16 02:25:00,buy,128818000.0000,0.00007763,5.00,732781.38,0.00198285,0.00
2025-12-16 02:30:00,buy,128310000.0000,0.00007794,5.00,722776.38,0.00206079,0.00
2025-12-16 02:35:00,buy,128234000.0000,0.00007798,5.00,712771.38,0.00213877,0.00
2025-12-16 02:50:00,buy,128342000.0000,0.00007792,5.00,702766.38,0.00221669,0.00
2025-12-16 03:00:00,buy,128151000.0000,0.00007803,5.00,692761.38,0.00229472,0.00
2025-12-16 03:05:00,buy,128308000.0000,0.00007794,5.00,682756.38,0.00237266,0.00
2025-12-16 03:20:00,buy,128020000.0000,0.00007811,5.00,672751.38,0.00245077,0.00
2025-12-16 03:30:00,buy,127736000.0000,0.00007829,5.00,662746.38,0.00252906,0.00
2025-12-16 05:25:00,buy,128096000.0000,0.00007807,5.00,652741.38,0.00260712,0.00
2025-12-16 05:30:00,buy,128384000.0000,0.00007789,5.00,642736.38,0.00268501,0.00
2025-12-16 05:40:00,buy,128411000.0000,0.00007787,5.00,632731.38,0.00276289,0.00
2025-12-16 05:45:00,buy,128290000.0000,0.00007795,5.00,622726.38,0.00284084,0.00
2025-12-16 06:00:00,buy,128130000.0000,0.00007805,5.00,612721.38,0.00291888,0.00
2025-12-16 06:05:00,buy,127951000.0000,0.00007815,5.00,602716.38,0.00299704,0.00
2025-12-16 06:10:00,buy,128020000.0000,0.00007811,5.00,592711.38,0.00307515,0.00
2025-12-16 07:15:00,sell,128666000.0000,0.00307515,197.83,988180.76,0.00000000,-4730.62
2025-12-16 09:40:00,buy,128440000.0000,0.00007786,5.00,978175.76,0.00007786,0.00
2025-12-16 09:45:00,buy,128269000.0000,0.00007796,5.00,968170.76,0.00015582,0.00
2025-12-16 09:50:00,buy,128053000.0000,0.00007809,5.00,958165.76,0.00023391,0.00
2025-12-16 09:55:00,buy,127793000.0000,0.00007825,5.00,948160.76,0.00031216,0.00
2025-12-16 10:00:00,buy,127959000.0000,0.00007815,5.00,938155.76,0.00039031,0.00
2025-12-16 10:05:00,buy,128109000.0000,0.00007806,5.00,928150.76,0.00046837,0.00
2025-12-16 10:10:00,buy,128212000.0000,0.00007800,5.00,918145.76,0.00054637,0.00
2025-12-16 10:15:00,buy,127758000.0000,0.00007827,5.00,908140.76,0.00062464,0.00
2025-12-16 10:25:00,buy,127751000.0000,0.00007828,5.00,898135.76,0.00070292,0.00
2025-12-16 10:35:00,buy,127490000.0000,0.00007844,5.00,888130.76,0.00078135,0.00
2025-12-16 11:45:00,sell,128050000.0000,0.00078135,50.03,988133.23,0.00000000,-47.53
2025-12-16 12:35:00,buy,127503000.0000,0.00007843,5.00,978128.23,0.00007843,0.00
2025-12-16 12:40:00,buy,127580000.0000,0.00007838,5.00,968123.23,0.00015681,0.00
2025-12-16 13:45:00,buy,127094000.0000,0.00007868,5.00,958118.23,0.00023549,0.00
2025-12-16 14:35:00,sell,128027000.0000,0.00023549,15.07,988252.70,0.00000000,119.47
2025-12-16 16:35:00,buy,128109000.0000,0.00007806,5.00,978247.70,0.00007806,0.00
2025-12-16 16:40:00,buy,127905000.0000,0.00007818,5.00,968242.70,0.00015624,0.00
2025-12-16 17:00:00,buy,128192000.0000,0.00007801,5.00,958237.70,0.00023425,0.00
2025-12-16 17:50:00,sell,128658000.0000,0.00023425,15.07,988360.71,0.00000000,108.01
2025-12-16 22:55:00,buy,128665000.0000,0.00007772,5.00,978355.71,0.00007772,0.00
2025-12-16 23:00:00,buy,128535000.0000,0.00007780,5.00,968350.71,0.00015552,0.00
2025-12-17 00:05:00,sell,129928000.0000,0.00015552,10.10,988547.14,0.00000000,186.43
2025-12-17 02:30:00,buy,130019000.0000,0.00007691,5.00,978542.14,0.00007691,0.00
2025-12-17 02:40:00,buy,129763000.0000,0.00007706,5.00,968537.14,0.00015398,0.00
2025-12-17 02:55:00,buy,129687000.0000,0.00007711,5.00,958532.14,0.00023108,0.00
2025-12-17 03:50:00,sell,130700000.0000,0.00023108,15.10,988719.74,0.00000000,172.60
2025-12-17 09:25:00,buy,130077000.0000,0.00007688,5.00,978714.74,0.00007688,0.00
2025-12-17 09:30:00,buy,129967000.0000,0.00007694,5.00,968709.74,0.00015382,0.00
2025-12-17 09:35:00,buy,129990000.0000,0.00007693,5.00,958704.74,0.00023075,0.00
2025-12-17 09:40:00,buy,129991000.0000,0.00007693,5.00,948699.74,0.00030768,0.00
2025-12-17 12:55:00,buy,129990000.0000,0.00007693,5.00,938694.74,0.00038461,0.00
2025-12-17 13:15:00,buy,129832000.0000,0.00007702,5.00,928689.74,0.00046163,0.00
2025-12-17 13:20:00,buy,129700000.0000,0.00007710,5.00,918684.74,0.00053873,0.00
2025-12-17 13:25:00,buy,129698000.0000,0.00007710,5.00,908679.74,0.00061583,0.00
2025-12-17 13:30:00,buy,129625000.0000,0.00007715,5.00,898674.74,0.00069298,0.00
2025-12-17 13:35:00,buy,129425000.0000,0.00007726,5.00,888669.74,0.00077024,0.00
2025-12-17 13:40:00,buy,129262000.0000,0.00007736,5.00,878664.74,0.00084761,0.00
2025-12-17 13:45:00,buy,129248000.0000,0.00007737,5.00,868659.74,0.00092498,0.00
2025-12-17 13:50:00,buy,129195000.0000,0.00007740,5.00,858654.74,0.00100238,0.00
2025-12-17 13:55:00,buy,129310000.0000,0.00007733,5.00,848649.74,0.00107971,0.00
2025-12-17 14:00:00,buy,129000000.0000,0.00007752,5.00,838644.74,0.00115723,0.00
2025-12-17 14:05:00,buy,129066000.0000,0.00007748,5.00,828639.74,0.00123471,0.00
2025-12-17 14:10:00,buy,129168000.0000,0.00007742,5.00,818634.74,0.00131213,0.00
2025-12-17 14:15:00,buy,129000000.0000,0.00007752,5.00,808629.74,0.00138965,0.00
2025-12-17 14:20:00,buy,128743000.0000,0.00007767,5.00,798624.74,0.00146732,0.00
2025-12-17 14:25:00,buy,128856000.0000,0.00007761,5.00,788619.74,0.00154493,0.00
2025-12-17 14:30:00,buy,128723000.0000,0.00007769,5.00,778614.74,0.00162261,0.00
2025-12-17 14:35:00,buy,128698000.0000,0.00007770,5.00,768609.74,0.00170032,0.00
2025-12-17 14:40:00,buy,128845000.0000,0.00007761,5.00,758604.74,0.00177793,0.00
2025-12-17 15:30:00,sell,129480000.0000,0.00177793,115.10,988695.87,0.00000000,-23.87
2025-12-17 17:40:00,buy,129000000.0000,0.00007752,5.00,978690.87,0.00007752,0.00
2025-12-17 17:45:00,buy,128990000.0000,0.00007753,5.00,968685.87,0.00015504,0.00
2025-12-17 17:50:00,buy,128985000.0000,0.00007753,5.00,958680.87,0.00023257,0.00
2025-12-17 17:55:00,buy,128896000.0000,0.00007758,5.00,948675.87,0.00031016,0.00
2025-12-17 18:00:00,buy,128999000.0000,0.00007752,5.00,938670.87,0.00038768,0.00
2025-12-17 18:05:00,buy,129044000.0000,0.00007749,5.00,928665.87,0.00046517,0.00
2025-12-17 18:10:00,buy,129039000.0000,0.00007750,5.00,918660.87,0.00054266,0.00
2025-12-17 18:25:00,buy,128814000.0000,0.00007763,5.00,908655.87,0.00062030,0.00
2025-12-17 18:30:00,buy,128781000.0000,0.00007765,5.00,898650.87,0.00069795,0.00
2025-12-17 20:10:00,sell,129457000.0000,0.00069795,45.18,988959.75,0.00000000,263.88
2025-12-18 01:05:00,buy,130390000.0000,0.00007669,5.00,978954.75,0.00007669,0.00
2025-12-18 01:10:00,buy,129730000.0000,0.00007708,5.00,968949.75,0.00015378,0.00
2025-12-18 01:15:00,buy,129194000.0000,0.00007740,5.00,958944.75,0.00023118,0.00
2025-12-18 01:20:00,buy,128945000.0000,0.00007755,5.00,948939.75,0.00030873,0.00
2025-12-18 01:25:00,buy,128911000.0000,0.00007757,5.00,938934.75,0.00038630,0.00
2025-12-18 01:30:00,buy,129059000.0000,0.00007748,5.00,928929.75,0.00046379,0.00
2025-12-18 01:35:00,buy,129047000.0000,0.00007749,5.00,918924.75,0.00054128,0.00
2025-12-18 01:40:00,buy,129315000.0000,0.00007733,5.00,908919.75,0.00061861,0.00
2025-12-18 01:45:00,buy,129471000.0000,0.00007724,5.00,898914.75,0.00069585,0.00
2025-12-18 01:50:00,buy,129509000.0000,0.00007721,5.00,888909.75,0.00077306,0.00
2025-12-18 04:05:00,buy,127733000.0000,0.00007829,5.00,878904.75,0.00085135,0.00
2025-12-18 04:10:00,buy,128050000.0000,0.00007809,5.00,868899.75,0.00092945,0.00
2025-12-18 04:30:00,buy,127896000.0000,0.00007819,5.00,858894.75,0.00100763,0.00
2025-12-18 06:30:00,buy,128159000.0000,0.00007803,5.00,848889.75,0.00108566,0.00
2025-12-18 07:30:00,sell,128773000.0000,0.00108566,69.90,988623.75,0.00000000,-336.00
2025-12-18 09:05:00,buy,128499000.0000,0.00007782,5.00,978618.75,0.00007782,0.00
2025-12-18 11:00:00,buy,128150000.0000,0.00007803,5.00,968613.75,0.00015586,0.00
2025-12-18 11:15:00,sell,128901000.0000,0.00015586,10.04,988693.59,0.00000000,69.84
2025-12-18 14:30:00,buy,128992000.0000,0.00007752,5.00,978688.59,0.00007752,0.00
2025-12-18 14:35:00,buy,128999000.0000,0.00007752,5.00,968683.59,0.00015504,0.00
2025-12-18 14:45:00,buy,128989000.0000,0.00007753,5.00,958678.59,0.00023257,0.00
2025-12-18 14:50:00,buy,128922000.0000,0.00007757,5.00,948673.59,0.00031014,0.00
2025-12-18 14:55:00,buy,128837000.0000,0.00007762,5.00,938668.59,0.00038775,0.00
2025-12-18 16:05:00,sell,129141000.0000,0.00038775,25.04,988718.48,0.00000000,24.89
2025-12-18 20:15:00,buy,129699000.0000,0.00007710,5.00,978713.48,0.00007710,0.00
2025-12-18 20:20:00,buy,129613000.0000,0.00007715,5.00,968708.48,0.00015425,0.00
2025-12-18 20:30:00,buy,129762000.0000,0.00007706,5.00,958703.48,0.00023132,0.00
2025-12-18 20:35:00,buy,129664000.0000,0.00007712,5.00,948698.48,0.00030844,0.00
2025-12-18 20:40:00,buy,129641000.0000,0.00007714,5.00,938693.48,0.00038558,0.00
2025-12-18 22:10:00,sell,130800000.0000,0.00038558,25.22,989101.74,0.00000000,383.26
2025-12-19 01:45:00,buy,130957000.0000,0.00007636,5.00,979096.74,0.00007636,0.00
2025-12-19 01:50:00,buy,130899000.0000,0.00007639,5.00,969091.74,0.00015276,0.00
2025-12-19 01:55:00,buy,130685000.0000,0.00007652,5.00,959086.74,0.00022928,0.00
2025-12-19 02:00:00,buy,130170000.0000,0.00007682,5.00,949081.74,0.00030610,0.00
2025-12-19 02:05:00,buy,129050000.0000,0.00007749,5.00,939076.74,0.00038359,0.00
2025-12-19 02:10:00,buy,128745000.0000,0.00007767,5.00,929071.74,0.00046126,0.00
2025-12-19 02:15:00,buy,128493000.0000,0.00007783,5.00,919066.74,0.00053909,0.00
2025-12-19 02:20:00,buy,127701000.0000,0.00007831,5.00,909061.74,0.00061739,0.00
2025-12-19 02:25:00,buy,128300000.0000,0.00007794,5.00,899056.74,0.00069534,0.00
2025-12-19 02:30:00,buy,128730000.0000,0.00007768,5.00,889051.74,0.00077302,0.00
2025-12-19 02:35:00,buy,128447000.0000,0.00007785,5.00,879046.74,0.00085087,0.00
2025-12-19 02:45:00,buy,128878000.0000,0.00007759,5.00,869041.74,0.00092846,0.00
2025-12-19 02:50:00,buy,128849000.0000,0.00007761,5.00,859036.74,0.00100607,0.00
2025-12-19 04:40:00,buy,126650000.0000,0.00007896,5.00,849031.74,0.00108503,0.00
2025-12-19 04:45:00,buy,126783000.0000,0.00007887,5.00,839026.74,0.00116391,0.00
2025-12-19 04:50:00,buy,126646000.0000,0.00007896,5.00,829021.74,0.00124287,0.00
2025-12-19 04:55:00,buy,126376000.0000,0.00007913,5.00,819016.74,0.00132200,0.00
2025-12-19 07:05:00,sell,127600000.0000,0.00132200,84.34,987619.08,0.00000000,-1482.66
2025-12-19 14:20:00,buy,129165000.0000,0.00007742,5.00,977614.08,0.00007742,0.00
2025-12-19 14:25:00,buy,129059000.0000,0.00007748,5.00,967609.08,0.00015490,0.00
2025-12-19 14:30:00,buy,129000000.0000,0.00007752,5.00,957604.08,0.00023242,0.00
2025-12-19 15:55:00,sell,130286000.0000,0.00023242,15.14,987870.49,0.00000000,251.41
2025-12-20 02:30:00,buy,129542000.0000,0.00007720,5.00,977865.49,0.00007720,0.00
2025-12-20 02:40:00,buy,129748000.0000,0.00007707,5.00,967860.49,0.00015427,0.00
2025-12-20 02:45:00,buy,129939000.0000,0.00007696,5.00,957855.49,0.00023123,0.00
2025-12-20 02:55:00,buy,129575000.0000,0.00007718,5.00,947850.49,0.00030840,0.00
2025-12-20 04:40:00,sell,130810000.0000,0.00030840,20.17,988172.39,0.00000000,301.91
2025-12-20 06:55:00,buy,130688000.0000,0.00007652,5.00,978167.39,0.00007652,0.00
2025-12-20 07:55:00,sell,131464000.0000,0.00007652,5.03,988221.74,0.00000000,49.35
2025-12-20 09:05:00,buy,131078000.0000,0.00007629,5.00,978216.74,0.00007629,0.00
2025-12-20 11:45:00,sell,131601000.0000,0.00007629,5.02,988251.62,0.00000000,29.88
2025-12-20 15:45:00,buy,131731000.0000,0.00007591,5.00,978246.62,0.00007591,0.00
2025-12-20 15:50:00,buy,131700000.0000,0.00007593,5.00,968241.62,0.00015184,0.00
2025-12-20 15:55:00,buy,131640000.0000,0.00007596,5.00,958236.62,0.00022781,0.00
2025-12-20 16:05:00,buy,131578000.0000,0.00007600,5.00,948231.62,0.00030381,0.00
2025-12-20 16:10:00,buy,131526000.0000,0.00007603,5.00,938226.62,0.00037984,0.00
2025-12-20 16:15:00,buy,131534000.0000,0.00007603,5.00,928221.62,0.00045586,0.00
2025-12-20 16:20:00,buy,131501000.0000,0.00007605,5.00,918216.62,0.00053191,0.00
2025-12-20 16:25:00,buy,131436000.0000,0.00007608,5.00,908211.62,0.00060799,0.00
2025-12-20 16:30:00,buy,131580000.0000,0.00007600,5.00,898206.62,0.00068399,0.00
2025-12-20 16:35:00,buy,131475000.0000,0.00007606,5.00,888201.62,0.00076005,0.00
2025-12-20 16:40:00,buy,131480000.0000,0.00007606,5.00,878196.62,0.00083611,0.00
2025-12-20 16:45:00,buy,131481000.0000,0.00007606,5.00,868191.62,0.00091217,0.00
2025-12-20 17:35:00,sell,131844000.0000,0.00091217,60.13,988395.01,0.00000000,143.39
2025-12-20 19:00:00,buy,131620000.0000,0.00007598,5.00,978390.01,0.00007598,0.00
2025-12-20 19:25:00,buy,131474000.0000,0.00007606,5.00,968385.01,0.00015204,0.00
2025-12-20 19:30:00,buy,131394000.0000,0.00007611,5.00,958380.01,0.00022814,0.00
2025-12-20 19:35:00,buy,131380000.0000,0.00007612,5.00,948375.01,0.00030426,0.00
2025-12-20 19:40:00,buy,131394000.0000,0.00007611,5.00,938370.01,0.00038037,0.00
2025-12-20 19:45:00,buy,131398000.0000,0.00007610,5.00,928365.01,0.00045647,0.00
2025-12-20 19:55:00,buy,131398000.0000,0.00007610,5.00,918360.01,0.00053258,0.00
2025-12-20 20:00:00,buy,131388000.0000,0.00007611,5.00,908355.01,0.00060869,0.00
2025-12-20 20:05:00,buy,131294000.0000,0.00007616,5.00,898350.01,0.00068485,0.00
2025-12-20 20:10:00,buy,131259000.0000,0.00007619,5.00,888345.01,0.00076104,0.00
2025-12-20 20:15:00,buy,131245000.0000,0.00007619,5.00,878340.01,0.00083723,0.00
2025-12-20 21:35:00,buy,131359000.0000,0.00007613,5.00,868335.01,0.00091336,0.00
2025-12-20 21:40:00,buy,131282000.0000,0.00007617,5.00,858330.01,0.00098953,0.00
2025-12-20 21:45:00,buy,131277000.0000,0.00007617,5.00,848325.01,0.00106570,0.00
2025-12-20 22:15:00,buy,130998000.0000,0.00007634,5.00,838320.01,0.00114204,0.00
2025-12-20 22:20:00,buy,130974000.0000,0.00007635,5.00,828315.01,0.00121839,0.00
2025-12-20 22:25:00,buy,130991000.0000,0.00007634,5.00,818310.01,0.00129473,0.00
2025-12-20 22:30:00,buy,131025000.0000,0.00007632,5.00,808305.01,0.00137105,0.00
2025-12-21 01:55:00,buy,131148000.0000,0.00007625,5.00,798300.01,0.00144730,0.00
2025-12-21 02:25:00,sell,131335000.0000,0.00144730,95.04,988286.58,0.00000000,-108.43
2025-12-21 10:30:00,buy,131374000.0000,0.00007612,5.00,978281.58,0.00007612,0.00
2025-12-21 10:35:00,buy,131224000.0000,0.00007621,5.00,968276.58,0.00015232,0.00
2025-12-21 10:40:00,buy,131150000.0000,0.00007625,5.00,958271.58,0.00022857,0.00
2025-12-21 10:45:00,buy,131187000.0000,0.00007623,5.00,948266.58,0.00030480,0.00
2025-12-21 10:50:00,buy,131221000.0000,0.00007621,5.00,938261.58,0.00038101,0.00
2025-12-21 10:55:00,buy,131150000.0000,0.00007625,5.00,928256.58,0.00045726,0.00
2025-12-21 11:05:00,buy,131100000.0000,0.00007628,5.00,918251.58,0.00053353,0.00
2025-12-21 11:10:00,buy,131046000.0000,0.00007631,5.00,908246.58,0.00060984,0.00
2025-12-21 11:15:00,buy,131044000.0000,0.00007631,5.00,898241.58,0.00068615,0.00
2025-12-21 11:20:00,buy,130991000.0000,0.00007634,5.00,888236.58,0.00076249,0.00
2025-12-21 11:25:00,buy,130852000.0000,0.00007642,5.00,878231.58,0.00083892,0.00
2025-12-21 11:30:00,buy,130996000.0000,0.00007634,5.00,868226.58,0.00091525,0.00
2025-12-21 11:35:00,buy,130924000.0000,0.00007638,5.00,858221.58,0.00099163,0.00
2025-12-21 15:20:00,sell,131205000.0000,0.00099163,65.05,988263.91,0.00000000,-22.67
2025-12-21 20:00:00,buy,131931000.0000,0.00007580,5.00,978258.91,0.00007580,0.00
2025-12-21 21:05:00,sell,132200000.0000,0.00007580,5.01,988274.29,0.00000000,10.38
2025-12-21 22:15:00,buy,131489000.0000,0.00007605,5.00,978269.29,0.00007605,0.00
2025-12-21 22:20:00,buy,131500000.0000,0.00007605,5.00,968264.29,0.00015210,0.00
2025-12-21 22:25:00,buy,131295000.0000,0.00007616,5.00,958259.29,0.00022826,0.00
2025-12-21 22:30:00,buy,131093000.0000,0.00007628,5.00,948254.29,0.00030454,0.00
2025-12-21 22:35:00,buy,130960000.0000,0.00007636,5.00,938249.29,0.00038090,0.00
2025-12-21 22:40:00,buy,130915000.0000,0.00007639,5.00,928244.29,0.00045729,0.00
2025-12-21 22:45:00,buy,130684000.0000,0.00007652,5.00,918239.29,0.00053381,0.00
2025-12-21 22:50:00,buy,130628000.0000,0.00007655,5.00,908234.29,0.00061036,0.00
2025-12-21 22:55:00,buy,130584000.0000,0.00007658,5.00,898229.29,0.00068694,0.00
2025-12-21 23:00:00,buy,130858000.0000,0.00007642,5.00,888224.29,0.00076336,0.00
2025-12-21 23:05:00,buy,131144000.0000,0.00007625,5.00,878219.29,0.00083961,0.00
2025-12-22 02:05:00,sell,131700000.0000,0.00083961,55.29,988740.89,0.00000000,466.60
2025-12-22 03:10:00,buy,131041000.0000,0.00007631,5.00,978735.89,0.00007631,0.00
2025-12-22 03:15:00,buy,131112000.0000,0.00007627,5.00,968730.89,0.00015258,0.00
2025-12-22 03:25:00,buy,131159000.0000,0.00007624,5.00,958725.89,0.00022883,0.00
2025-12-22 04:20:00,sell,131448000.0000,0.00022883,15.04,988789.57,0.00000000,48.68
2025-12-22 06:00:00,buy,131396000.0000,0.00007611,5.00,978784.57,0.00007611,0.00
2025-12-22 06:05:00,buy,131398000.0000,0.00007610,5.00,968779.57,0.00015221,0.00
2025-12-22 06:50:00,buy,131239000.0000,0.00007620,5.00,958774.57,0.00022841,0.00
2025-12-22 07:55:00,sell,131597000.0000,0.00022841,15.03,988817.26,0.00000000,27.69
2025-12-22 11:40:00,buy,131560000.0000,0.00007601,5.00,978812.26,0.00007601,0.00
2025-12-22 12:20:00,sell,132220000.0000,0.00007601,5.03,988857.41,0.00000000,40.14
2025-12-22 22:40:00,buy,133700000.0000,0.00007479,5.00,978852.41,0.00007479,0.00
2025-12-23 02:30:00,buy,133003000.0000,0.00007519,5.00,968847.41,0.00014998,0.00
2025-12-23 02:35:00,buy,133199000.0000,0.00007508,5.00,958842.41,0.00022506,0.00
2025-12-23 04:10:00,buy,132325000.0000,0.00007557,5.00,948837.41,0.00030063,0.00
2025-12-23 04:20:00,buy,132366000.0000,0.00007555,5.00,938832.41,0.00037618,0.00
2025-12-23 04:25:00,buy,132070000.0000,0.00007572,5.00,928827.41,0.00045189,0.00
2025-12-23 04:30:00,buy,131924000.0000,0.00007580,5.00,918822.41,0.00052769,0.00
2025-12-23 04:35:00,buy,131986000.0000,0.00007577,5.00,908817.41,0.00060346,0.00
2025-12-23 04:40:00,buy,131873000.0000,0.00007583,5.00,898812.41,0.00067929,0.00
2025-12-23 04:45:00,buy,131674000.0000,0.00007595,5.00,888807.41,0.00075524,0.00
2025-12-23 04:50:00,buy,131503000.0000,0.00007604,5.00,878802.41,0.00083128,0.00
2025-12-23 04:55:00,buy,131446000.0000,0.00007608,5.00,868797.41,0.00090736,0.00
2025-12-23 05:00:00,buy,131604000.0000,0.00007599,5.00,858792.41,0.00098334,0.00
2025-12-23 05:05:00,buy,131589000.0000,0.00007599,5.00,848787.41,0.00105934,0.00
2025-12-23 05:10:00,buy,131650000.0000,0.00007596,5.00,838782.41,0.00113530,0.00
2025-12-23 05:15:00,buy,131560000.0000,0.00007601,5.00,828777.41,0.00121131,0.00
2025-12-23 05:20:00,buy,131429000.0000,0.00007609,5.00,818772.41,0.00128739,0.00
2025-12-23 05:25:00,buy,131440000.0000,0.00007608,5.00,808767.41,0.00136347,0.00
2025-12-23 06:30:00,sell,132164000.0000,0.00136347,90.10,988879.38,0.00000000,21.97
